Period,Time,Call Type,Committing Player,Disadvantaged Player,Review Decision,Video,Comment,game_id
Q4,01:47.0,Foul: Personal,Joel Embiid,DeMar DeRozan,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100135&eventNum=2216,Embiid's (PHI) hands extend forward and marginal contact occurs with DeRozan's (CHI) front during the drive.,0022100135
Q4,01:43.0,Foul: Loose Ball,Seth Curry,Lonzo Ball,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100135&eventNum=2217,Curry (PHI) grasps and then quickly releases Ball's (CHI) right arm as Ball back-taps the ball toward the perimeter.,0022100135
Q4,01:31.8,Foul: Personal,Alex Caruso,Seth Curry,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100135&eventNum=2218,Caruso (CHI) and Curry (PHI) engage and disengage with one another as they move along the perimeter. ,0022100135
Q4,01:25.7,Foul: Offensive,Georges Niang,Zach LaVine,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100135&eventNum=2219,Niang (PHI) establishes himself in a screening position in LaVine's (CHI) path and marginal contact occurs to LaVine's side as Niang rolls toward the perimeter.,0022100135
Q4,01:17.2,Foul: Offensive,Nikola Vucevic,Furkan Korkmaz,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100135&eventNum=2220,Vucevic (CHI) establishes himself in a screening position in Korkmaz's (PHI) path and absorbs the contact.,0022100135
Q4,01:15.1,Foul: Personal,Tyrese Maxey,Zach LaVine,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100135&eventNum=2221,Maxey (PHI) and LaVine (CHI) engage and disengage with one another as they move over the screen.,0022100135
Q4,01:15.1,Foul: Offensive,Alex Caruso,Tyrese Maxey,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100135&eventNum=2221,Caruso (CHI) firms up in his screening position in Maxey's (PHI) path and absorbs the contact.,0022100135
Q4,01:10.5,Foul: Loose Ball,Seth Curry,Lonzo Ball,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100135&eventNum=2222,Curry (PHI) and Ball (CHI) engage and disengage with one another after the release of the jump shot attempt.,0022100135
Q4,01:09.9,Foul: Loose Ball,Alex Caruso,Joel Embiid,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100135&eventNum=2223,Caruso (CHI) cleanly dislodges the ball from Embiid (PHI) during rebounding.,0022100135
Q4,01:08.5,Foul: Offensive,Seth Curry,Lonzo Ball,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100135&eventNum=2224,Curry (PHI) moves his lower body slightly towards Ball (CHI) and marginal body contact occurs as Ball moves behind him.,0022100135
Q4,01:00.5,Foul: Offensive,Georges Niang,Alex Caruso,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100135&eventNum=2225,Niang (PHI) firms up in his screening position in Caruso's (CHI) path and absorbs the contact.,0022100135
Q4,00:57.4,Foul: Personal,Alex Caruso,Seth Curry,IC,http://official.nba.com/last-two-minute-report/?gameNo=0022100135&eventNum=2226,Caruso (CHI) applies a stayed hand to Curry's (PHI) front and marginal contact occurs on the perimeter.,0022100135
Q4,00:47.2,Foul: Shooting,Nikola Vucevic,Joel Embiid,INC,http://official.nba.com/last-two-minute-report/?gameNo=0022100135&eventNum=2227,Vucevic (CHI) extends his left hand forward and initiates contact with Embiid's (PHI) right arm during his upward shooting motion.,0022100135
Q4,00:30.2,Foul: Personal,DeMar DeRozan,Georges Niang,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100135&eventNum=2228,DeRozan (CHI) cleanly dislodges the ball from Niang (PHI).,0022100135
Q4,00:15.5,Foul: Offensive,Nikola Vucevic,Tyrese Maxey,INC,http://official.nba.com/last-two-minute-report/?gameNo=0022100135&eventNum=2229,Vucevic (CHI) continues into Maxey's (PHI) path and delivers contact to Maxey's side,0022100135
Q4,00:13.7,Foul: Offensive,Nikola Vucevic,Tyrese Maxey,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100135&eventNum=2230,Vucevic (CHI) firms up in his screening position in Maxey's (PHI) path before the contact.,0022100135
Q4,00:13.4,Foul: Personal,Joel Embiid,Zach LaVine,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100135&eventNum=2231,Embiid (PHI) is turning away from LaVine (CHI) and absorbs the marginal body contact that occurs as LaVine drives toward the lane.,0022100135
Q4,00:11.0,Foul: Shooting,Furkan Korkmaz,Zach LaVine,CC,http://official.nba.com/last-two-minute-report/?gameNo=0022100135&eventNum=2232,Korkmaz (PHI) turns into LaVine (CHI) and initiates body contact that affects LaVine's driving shot attempt.,0022100135
Q4,00:09.8,Foul: Personal,Lonzo Ball,Georges Niang,CC,http://official.nba.com/last-two-minute-report/?gameNo=0022100135&eventNum=2233,Ball (CHI) commits a take foul on Niang (PHI).,0022100135
Q4,01:50.5,Turnover: Lost Ball Out of Bounds,Dennis Schroder,Mavericks,CC,http://official.nba.com/last-two-minute-report/?gameNo=0022100136&eventNum=2183,Schroder (BOS) is the last person to touch the ball before it goes out of bounds. The possession is correctly awarded to DAL.,0022100136
Q4,01:47.8,Foul: Personal,Marcus Smart,Luka Doncic,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100136&eventNum=2184,Smart (BOS) makes hand-on-ball contact to dislodge the ball from Doncic (DAL) on the perimeter.,0022100136
Q4,01:29.4,Foul: Offensive,Robert Williams III,Tim Hardaway Jr.,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100136&eventNum=2185,Williams III (BOS) establishes himself in a screening position in Hardaway Jr.'s (DAL) path and does not deliver contact. ,0022100136
Q4,01:21.5,Foul: Shooting,Kristaps Porzingis,Dennis Schroder,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100136&eventNum=2186,Porzingis (DAL) moves alongside Schroder's (BOS) path and absorbs the body contact before blocking the driving shot attempt.,0022100136
